R0047,Loved everything about this place   food  service  atmosphere   cant wait to go back
R0047,Loved the decor  Staff were great  Food was good however menu was limited and it aint cheap at  Euro 36 for 2 courses at the weekend 
R0047,Loved this restaurant   Food was great as were the cocktails and Irish Coffee 
R0047,Lovely food lovely service    just lovely   
R0047,Lovely meal and great service 
R0047,Lovely meal here  very friendly staff and food was incredible  Will be recommending to friends 
R0047,Lovely restaurant  amazing food  fabulous service 
R0047,Lovely spot  great menu  staff good fun and great atmosphere   All round go hiontach   
R0047,Lovely staff great food and very nice interior  Popular so book ahead 
R0047,Mince pie served cold  poor pastry and very  little filling 
R0047,"My fourth visit here but unfortunately my dining experience this time was below par 
Our waitress was excellent but the beef main course was very disappointing"
R0047,"My lamb main was very good and the smoked salmon starter was good from what was a limited menu  Overall thought it was somewhat overpriced but nothing bad to say about the food  My partner was not as impressed with her hake main as I was 
11 50 per glass of wine "
R0047,"My wife  and  I booked a table here for our wedding anniversary   As someone with a love of Irish culture  and  traditions I had hoped that this place would tick some of those boxes on the culinary front   While the food was certainly very good  even if the portions were tiny    and  locally sourced we found this place to be a restaurant of contradictions 
On the one hand you have top quality Irish food served in a listed Victorian building exuding charm  right down to the jeans  t shirt  and  NB runners worn by staff members  If youre going to dress well for a special occasion in a decent restaurant  and  pay above the odds its a let down to be met by staff who are dressed as though theyve just popped out for a loaf of bread 
Overall this restaurant seems to be suffering from an identity crisis  as though its owners feel obliged to offset its traditional decor  and  indigenous food with an oh so contemporary Dublin demeanour   For someone with traditional tastes like myself ultimately failed to deliver  even if the barman does make a mighty Irish coffee   Ar an drochuair  n� bheidh muid ag dul ar ais  "
R0047,New Years so it was amazing and just what we wanted
R0047,Nice place  delicious food and polite straff  Would recommend the place to my friends 
R0047,One of the best meals I have had in Dublins city center
R0047,One of the best meals Ive eaten  Great tasting food  with creative plates of flavours put together  Great ambiance and decor  Highly recommend 
R0047,One of the best meals Ive had in Ireland 
R0047,one of the best meals we have had for a long time  The concise menu means they really focus on serving delicious plates of food  nice traditional setting and all in all a fantastic evening  A must try place I would highly recommend 
R0047,Our host recommended this place to us and we are so glad that we made time to go  The food was exceptional; Ive never tasted anything like it  The service was excellent   prompt and the staff were extremely friendly and welcoming  It was also a lovely environment and atmosphere to spend a few hours in  Highly recommend 
R0047,Outstanding from start to finish  flavours were amazing with every dish  well done
R0047,Outstanding meal  All dishes were tasty and well conceived  Would return in a heart beat 
R0047,Outstanding restaurant  wine list is made of very good french references   Very good indeed
R0047,Over priced  And will not be going here again
R0047,"Pressure to give up the table  Wasnt told this when booking or when we arrived  Disappointed with service overall  felt rushed 
Food very nice  Would like 2 3 more choices "
R0047,"Quality food  staff and setting 
Would highly recommend for any occasion"
R0047,"The wok fried greens and chili prawns were delicious  the pork bulgogi was pretty good  the chicken yakitori was definitely poor and the ebi gyoza was without doubt the worst gyoza Ive ever had  hands down  
Also the waitress we had was over the top pushy practically ordering the menu for us  Not something I appreciate I gotta say "
R0047,Really a great experience  Food was outstanding and so was the service 
R0047,Really cool place and food is excellent  Highly recommend 
R0047,Really great food with the best service I have gotten in a dublin restaurant in a long time  Good atmosphere too  Ill be back soon 
R0047,Really great meal in beautiful surroundings with great service   Hope to be back soon 
R0047,Disappointing finish 
R0047,Really lovely food although not quite 5 star quality  The smoked salmon starter was very bland and a little rubbery  Our waiter was excellent and very attentive  However when leaving we were left waiting for our coats  completely ignored  When we did ask the person was clearly offended at being asked  Eventually we just found our own coats and left 
R0047,Really top class  Brilliant food in a lovely environment and classy without being stuffy 
R0047,Satisfying on every level  Taste  place and people
R0047,Sensational food in a lovely informal atmosphere  We will definitely return
R0047,Service was shockingly slow to the point that I wondered was it so that wed drink more wine   
R0047,Simply outstanding tapas 
R0047,Super fresh food  great service and lovely ambience  Already booked to return 
R0047,Super great  Initially we saw the menu and judged it was limited  Once our meal came we realized less was more  Highly recommend  
R0047,Super restaurant will definitely go back great food and wine great service loved cocktail bar too
R0047,Superb dining experience  Excellent cocktails  wonderful wines and exceptional food presented with style 
R0047,terrible price for a reasonable meal   why does the review have to be fifty characters long
R0047,The chips werent as crispy as you might like but they were seasoned well  The main event  the nachos  were generous and pretty tasty but not quite as moreish as I expected 
R0047,The food here was absolutely incredible  The small set menu gives the restaurant to perfect their dishes  and they did exactly that  We had the three course menu and were blown away by the taste and flavours of the food  Im still dreaming about the meal and cant wait to go back and try more food options  The staff was professional and kind  and the ambiance was lovely  I will be highly recommending this restaurant to friends and family 
R0047,The food was delicious  I would definitely recommend going there 
R0047,The food was superb     lovely atmosphere and really nice staff   I will definitely be back 
R0047,People are raving about this place  I hsve no doubt this place wzs great when it first opened and when it was first recommended to me  Perhaps I should have tried it then  They seem to be confidently resting on their laurels that their booming business will continue  I believe they are ripping people off with tiny portions and over priced wine  If they want to stay in the market they will have to do alot better thsn this 
R0047,This experience certainly can be equated with the emperors new clothes story  I for one will not be returning
R0047,This is a wonderful restaurant  Food is absolutely top class  Staff were brilliant  Highly recommended 
R0047,This was a great find  Food  service  decor  music all fantastic   Well be back  5 out of 5
R0047,This was my 4th visit here and will not be the last
R0047,This was my favorite meal in Ireland 
R0047,"This was my third time  Very pleased 1st time   less so the 2nd and very disappointed last Wednesday  
There was nothing special about the food to justify the tiny portions and the high prices  It was extremely poor value 
All of our party eat out very regularly  2 of us frequently entertaining business guests at Dublin restaurants  We will not be returning any time soon "
R0047,"This was my third time  Very pleased 1st time   less so the 2nd and very disappointed last Wednesday  
There was nothing special about the food to justify the tiny portions and the high prices  It was extremely poor value 
All of our party eat out very regularly  2 of us frequently entertaining business guests at Dublin restaurants  We will not be returning any time soon "
R0047,Top quality food and service
R0047,Truly delicious contemporary food with excellent service  A must visit 
R0047,Very charming ambiance  Nice but not fussy  Extremely precise presentation  Great staff 
R0047,Very good food  friendly staff  wine a bit expensive  
R0047,very tasty meal in lovely surroundings with a delicious bottle of wine
R0047,We arrived here for our first ever visit on a very very wet and miserable night in April     as soon as we walked in we were greeted warmly and the space was very cosy and inviting  The rest of the night went along in the same vein     from the maitre d to our really fantastic waitress no one could do enough  The food was very very tasty as were the very original cocktails    No one rushed us to leave although when we looked around at one stage we realised that we were the last there  I would very highly recommend a visit for the wonderful food  drinks and also the very lovely staff 
R0047,We had a cozy window seat for a perfect date night  Top notch meals  and  friendly service  Highly recommend 
R0047,We had an excellent evening  celebrating a birthday  Our party had the snug to ourselves  which was lovely  The traditional pub decor is really charming  The food is genuinely exceptional   a small  imaginative menu of beautiful dishes  Armand was especially welcoming and helpful   the staff overall were excellent   extremely knowledgeable  Id highly recommend this restaurant and will be back 
R0047,"We ordered online an omelette and some chicken 
The omelette was terrible  it was burned and it didnt barely had any ingredient on it  The taste wasnt good at all 
I cant believe people think this chicken is good  it was extremely salty and with a lot of oil 
The wort  by far  were the fries  The worst dinner I had in Dublin "
R0047,We were a party of 4 celebrating a birthday part and had a wonderful experience in this restaurant  We loved everything about the meal  delicious food beautifully prepared cooked and presented    Great wine possibilities and excellent service   Have booked this restaurant to celebrate the forthcoming birthday celebration   would highly recommend this restaurant
R0047,We were really looking forward to our wedding anniversary dinner  All started well with a 5 30 pm Friday booking  After being shown to our table we proceeded to order from the specials menu  I had the chicken sausage and my wife the carrot combo  Both appetizers were lacking in taste  size and satisfaction  For mains we both had the hake which was cooked to perfection but again without any thought for flavor or accompaniments  We ordered a bottle of Italian white which was delicious and highlight of the dinner  Service was surprisingly business like and lacking in charm or charisma  Our total bill amounted to  Euro 110  based on our experience we choose not to leave a tip  which frankly was an awful waste of money  We are not the regular crank or critic but we would find it very difficult to recommend or to go back there  For this I am truly sorry 
R0047,When the food arrived it was just as I remembered it from all the previous times; plain  unoriginal and uninspired  We got pizza  Pizza that sadly had less toppings and sauce than youre average frozen one from Tesco  Its was as if somebody had gone and purposely taken all the flavour out of the meal  A pity I have to admit  This place has so much potential but completely lacks service and without a doubt needs an upgraded menu 
R0047,While the location was ideal and staff nice the food we ordered was inedible  The chicken satay was like leather  The Thai fried rice was so greasy and lacked any semblance of Thai fried rice  no depth of spices  It tasted like bad Chinese takeaway rice  When my pad see ew arrived I asked if there was a mistake because it looked like pad Thai nothing about it was pad see ew  Four pieces of tofu so salty and obvious lack of sweet soy sauce  Dont waste your time or money here 
R0047,Wonderful food in a really cool space 
R0048,The food was very disappointing  bland and poorly presented  The service was also poor  no engagement with us and felt like they were eager to rush us in and out  Loud latino music videos playing on screen created a weird atmosphere  Overall very disappointed as I had read very positive reviews online and the occasion was a treat for my husbands birthday 
R0048,"When we arrived  they hadnt made up a table for 10  When we told them we were 10  they made a table for 8  and said they would fix it   When the rest of the group arrived  they still hadnt fixed it after telling them 3 times  After fixing it  we sat down  and it was freezing cold  We all had our jackets  scarves and gloves on  They were not very nice  and did not once apologise for not fixing the table and the fact that it was almost 0 degrees  


The food was good  but the overall experience was not at all great  
Not pleased with this visit "
R0049,10th wedding anniversary celebration  Had a great exerience
R0049,A great place for a causal meal with such friendly staff  Will always come back 
R0049,Always great food and service
R0049,Amazing food and service  when in Dublin  GO  MAke sure to have reservations 
R0049,As always you get a great welcome from all
R0049,"Cant say anything about the restaurant apart from one thing   they dont respect the app table bookings  The table wasnt there for us  and we were stood for 20 mins  until eventually we were guided a couple blocks away to an ""affiliated"" Indian restaurant  In fairness  we did get some compensation in form of a voucher and a few meals on the house  but it doesnt change the fact  that we had not eaten in this place as we intended "
R0049,Delicious food  great service  Early bird is great value
R0049,Excellent food  service  ambiance and value   Would highly recommend as favourite ethnic restaurant in city centre 
R0049,Excellent service and food as always
R0049,"Food was great and plentiful   Family of 6 and we ate all
Thanks "
R0049,Food was lovely  service was very poor we had to constantly wave at staff for water and menus  The restaurant was not busy   
R0049,Food was very tasty  Service was prompt and efficient  Lovely ambience  I will definitely be back in the future 
R0049,"Great Breakfast food  lovely staff  desserts were UNREAL  apple pie and white chocolate cheesecake  
10/10 would recommend"
R0049,"Great food 
Great restaurant 
Dear enough for family of 6 but very enjoyable"
R0049,I would NOT recommend this restaurant simply because they could not be bothered fullfilling their obligation to honour my booking  They rang me 48hrs before the appointment to CANCEL pretty simply  No reason other than they couldnt take us at the time  they had previously confirmed    I was gutted and couldnt  get anywhere else given that it was the week before xmas  WORSE SERVICE EVER 
R0049,Im not a preachy veggie but Im really tired of being treated like my meal order is just a casual preference  Eating meat makes me feel sick so this happening is a real inconvenience to me 
R0049,Lovely food  staff were all very friendly and polite  Excellent value too  Would certainly recommend 
R0049,"Mix of good and bad  Made a reservation thru web; showed up at the right time  Friday evening  to find it packed with a couple of parties waiting to be seated  We mentioned that we had a reservation and the host replied  ""sorry  we are full   please go to other restaurant a couple of blocks down and they will accommodate you""  We were a bit annoyed but decided to take it in our stride  holiday season    Went to other place and they were full as well  and turning away all the parties being sent down from the place  This level of unprofessionalism and incompetence was annoying  but again   we let it go and luckily grabbed a table at Yamamori nearby  A few days later  we stopped by mid week as this is next to our apartment  and were accommodated rightaway and the food was decent  Hence the mixed review   they provide a decent meal but havent figured out how to run a business and be customer oriented "
R0049,Nice food surf and turf was nice done right aswell very busy but worth the wait Id come again 
R0049,Outstanding food and service as always  The place never ever disappoints 
R0049,Service was excellent  Food was good  but one dish was not ideal 
R0049,Shocking experience  made feel like everything is an effort  Staff were very poor  no organisation  Waiting over a half hour and received our main courses before our starters and there was no apology  Finally finished our mains got the dessert menu and waited over 15 minutes for someone to come back to us  Told them we just wanted the bill  which was wrong and the waiter seemed to be annoyed at the fact we told him it was wrong  Would never go back 
R0049,Soo tasty and interesting combinations   Great staff too who can always come up with something special for you too  
R0049,The food was not that great  A tad pricy with smaller servings which took ages  over 30 mins to come  The only thing I found good about this restaurant was that the atmosphere and seating was pretty nice and the posh feel to it  But this would be one of those once off places I would only go with my mom on mothers day or something  Not for a regular lunch though 
R0049,They refused to honour my reservation
R0049,We had it 6 months ago and it was much better then 
R0049,We used to love this place  This time the food was not edible  The tandoori chicken was so dry� it was difficult to chew  We left less than half a meal 
R0049,We were in Dublin for just one day and wanted to have Indian food  It was superb 
R0049,What a fun place   Irish Music in the evenings  great pub food and wonderful  friendly  skilled bar tenders   a must stop 
R0049,Yes I would friendly  and helpful staff I would go back its been a while  both my wife and myself  were there
R0050,A real treat  Beautiful food  great wine list and really friendly staff  Would highly recommend 
R0050,Amazing food   really authentic Italian cuisine and great service
R0050,Amazing place and great food  Team is excellent and does take care of you  We will be back 
R0050,Amazing place with an authentic Italian feel  Food was so tasty and well worth the price  Wasnt too loud and we were looked after so well 10/10
R0050,Beautiful restaurant  food was delicious and the staff couldnt have been better  Thank you  will definitely be back 
R0050,Came back on a busy Friday night for their Butternut Squash Ravioli  my favourite main course I tried so far there 
R0050,Chef omitted ingredients from a couple of the dishes  leaving food very average and presentation like a home cooked meal  In general food tasted good  cannolo was a good desert choice  However restaurant lacked quality  professionalism and atmosphere  Staff were very nice and accommodating on all issues  While we were not cold  the lack of heat added to the lack of ambience of the restaurant 
R0050,Excellent food  friendly staff  the pistachio panacota was amazing  Will definitely come back 
R0050,Great wine  and  food  Best Service
R0050,Had a great time  lovely staff and delicious food  Would recommend  
R0050,Loved this little restaurant   very quaint   nice atmosphere too  Staff and food excellent  will go back again
R0050,My favorite place in Dublin  I go there twice a month  for brunch  lunch  dinner  afternoon tea  It always perfect
R0050,Outstanding food and service    in a city of mostly pub food  this is a welcome change of pace and an absolute gem   Highly recommended   
R0050,Really tasty and satisfying  Wonderful ingredients  Beautiful salads  Highly recommend it if you re looking for some good nourishment
R0050,The food is presented beautifully and the taste lives up to the presentation  The prices are very reasonable for the quality as well 
R0050,"Thursday 13th   6:00 pm  was my 2nd time here  This time the overall experience was very disappointing     it took a long time until we even got a menu then 30 min before they got our order  The waiters were dismissive  Food arrived cold   by the time we got our desert was 9:00 pm  
There was a table of 3  that were very loud  number guest left because of them  Yet the staff didnt approach them once to ask them to keep the noise down    because the staff were no where to be found   

I wont be visiting the restaurant again     what a pity    It is great location and has a lot of potential "
R0051,2nd visit for me   We were party of 7  The main courses were very good 
R0051,3 times there and 3 different experiences     from great to sub  optimal  So you need to manage your expectations
R0051,A rude waiter made the experience very uncomfortable  I actually suspect that he is quite senior  perhaps even a manager  but his manner was utterly unacceptable  Disappointing 
R0051,All was good with the meal until a senior waiter or manager stood behind us with our coats straight after we paid even though we were still talking and finishing our drinks  We had not asked for the coats and we actually had the meal served to us quite quickly  3 courses each and a bottle of wine in less than 1hr 15 mins  my receipt confirms this  It was pretty embarrassing to be honest as it was evident to those around us that he was standing waiting for us to get up from our chairs  There was plenty of seats available for other diners so Im not sure why this happened 
R0051,Always a good option for a few drinks or some food 
R0051,Always a great experience  Food is fab  staff are so friendly   and very accommodating if your party size changes  Highly recommend the delicious and generous sized meat and cheese sharing plate   perfect to enjoy with a glass of prosecco in the sunshine 
R0051,"Ate at 13:00 on Sunday 1 July  

Waitress  name began with a J  did not write down order  Got the order wrong when repeating it back  a clear sign that she should have written the order down  

Food had clearly been sitting under a heater for some time before it was served  

Side order of fries did not arrive with food ordered   Eventually arrived after food was finished  

Corned beef hash was served without bernaise sauce  

Extra portion of fries was added to bill "
R0051,Beautiful meal here again  Staff were super  very friendly waitress  Couldnt recommend this place highly enough  
R0051,Been here before  and i could not fault the food at any point but upon return it was a disaster  We ordered 2x Ribeyes one medium one medium well  and the pappardelle  My steak  Medium  was cooked perfectly but some of the fat was still raw  on the second steak requested medium well it was rare in the middle and dry  The pappardelle was cooked well but the sauce was potent with garlic  The deserts were fine but the mains were a let down in comparison to our first experience 
R0051,"Booked a table for lunch on Dec 28th for 12 30 for two  This was neant to be a special Christmad gift to my friend  However  when we arrived we were told that there was no lunch menu available  This was despite the fact that the full menu was advertised on the online booking  The only menu available was a brunch menu       This wasnt what I booked  What an embarrassment  Particulary  as I had talked so positivelt about my previous experience there   I explained the situation to my friend who  graciously  agreed to go elsewhere for lunch  
This was an extremely disappointing experience that could have been easily avoided "
R0051,Booked for lunch but as we would have been the only guests in the large upstairs restaurant we opted to have brunch instead downstairs in the outside patio  Brunch was  uninspired staples with cocktail option  Music level increased throughout brunch until it became so loud as to be irritating  Service was good and best part of the experience  Not worth it  considering the good lunch/brunch option sin town 
R0051,Delicious brunch and a complementary glass of Prosecco with was lovely 
R0051,"Disapointed   
Rizoto was not good  maximum 8cl of wine in the glass  and too noisy "
R0051,"Disappointing   no luncheon menu  very expensive and limited options   wine list was crazy prices   waitress hadnt got a clue      but fortunately the food was GOOD 
  Will not be back     almost 70 euros for a 1 course lunch + wine      "
R0051,This place has managed to create  a great balance between good food and good value in a very nice environment 
R0051,Excellent service  but the burgers are cooked either medium or well done  Dry  tough  no taste 
R0051,First of all the environment was very dirty and there was no place to sit  When we came we had to wait ten minutes to doer and when we tried to order food but the women wouldnt understand what we were trying to say  She charged and my friends double the original price and it was disgrace  My friend ordered strawberry milkshake and it tasted disgusting  
R0051,Firstly the food is top notch always is delicious and have been here and always love coming to this place with family  so when you visit a restaurant 2 things are very important firstly quality of food and secondly quality of service and I already have highlighted that the food there is top notch but the service is not so top notch  was greeted by this guy with glasses and what a tosser basically this guy was awful and very very rude and unprofessional and as a result by his behaviour I will not be dinning at this establishment as a result anymore
R0051,Food was good but portion sizes are extremely small  Poor value for money as its not cheap  Was expecting small portions but these were ridiculously small
R0051,Food was OK  The waitress  however  was the opposite of polite and attentive  I was the only guest in the restaurant and she did not even remember bringing me the drink which I had ordered  I will not go back  There are lots of other places around 
R0051,From the start this was the perfect place to kick off our first time in Dublin   The place had everything from exceptional service  great ambience and the food/drinks were fantastic   Highly recommend this stop for any visitor 
R0051,Good tea  good coffee  good food  Food portion on the border of being small  You definitely wont be disappointed but lacking of wow factor 
R0051,Great location and atmosphere  it is a fun place to be   Food I have to say was normal  as of course it was good enough but it was not anything out of the ordinary  nothing really special  I would go back because it was fun place and location  not dying to go back because had such an amazing food experience  Most annoying was am afraid our server  maybe he was having a bad day  but from the moment we sat down he was quite not interested in a way  sort of absent  did the minimum service/contact with us  so it was a bit of  whats wrong with him  What have we done  Hope you find this helpful though 
R0051,Great venue  great menu  great food   unfortunately heavily under staffed   The service wasnt bad  because the staff were un attentive but it was bad because the few staff available werent able to sufficiently look after the amount of patrons in the restaurant   We waited 1 5hrs for our meal  from sitting down   Although the food was great  once it arrived   we didnt order desserts as by that stage it was very late 
R0051,I am afraid we had a terrible service experience  Nothing wrong with the food that we enjoyed  The manager did apologise and even offered us to have our food free of charge however we did pay for the food since it was eaten and enjoyed  the evening was ruined but the unnaceptable service we recieved  Our table was constantly ignored  after 1 5 hours we only managed to have our starter  couldnt order wine  and so on  it was difficult to understand the situation After several attempts we managed to get hold of a server and whilst we politely explained the situation the reaction was just very ignorant   A real shame  having said that  the service and experience at the bar downstairs was the opposite and it was excellent 
R0051,"I have now tried this place twice  �On both occasions I have been disappointed 
Soggy  greasy veg tempura  though I admit its not ideal for a takeaway dish  and pork ribs that should have been thrown out the previous night  but were instead heated up and served to unwitting customers like me  who threw them out on their behalf  but paid for the privilege  �You could have bounced them off the floor  and the sauce was a thick  gooey  gloopy mess  �
Avoid "
R0051,I m afraid this restaurant does not succeed in offering real Italian cuisine  Food quality is ok  but preparations are terrible  Better to have real Italian chefs to have a real Italian offer  Too expansive as well 
R0051,"I went with 3 friends and we could not find anything on the restaurent menu that we liked  all the dishes were very busy and I felt overpriced   
 Euro 18 50 for pasta is excessive   We left without eating in restaurant"
R0051,Ive been to a majority of Michelin restaurants in the world  I travel a good amount  This was by far the worst experience we had at a restaurant  We were celebrating our engagement and were let down big time  �The Japanese tapioca  tomato courses had no taste at all  very slimy in texture  �Next the foie gras terrine on top of a chicken brick was exactly how that sounded  �Felt like we were eating cold cuts squeezed into a rectangular brick  �Finally  the main course of lamb was cold  and bland  �
R0051,Ive eaten here many times before and never a problem   However  mozarella and tomato salad almost frozen and inedible as it was not at room temperature   Venison very rare   I wasnt asked how I would like it cooked   Risotto served with outer leaves of artichoke   Not very nice   Overpriced overall   Almost  Euro 90 for 3 early birds  one water and two minerals   No wine 
R0051,"If I could give this place 0 stars I would  Absolutely the worst place I have been to in Dublin  possible also ever in my life  This review is for the service  

My friend and I were looking for a place to have dinner and sit down and have a nice time together  We came across this place based on the raving reviews and went to try it  We walked in  about half an hour before closing time  Hooray  they had spots open and we got a table  My friend was the one who was hungry since she got out of a 5 hour flight  She ordered 2 sides from the menu  I just wanted to stick with water as I was full from earlier in the day  Our waiter came to take our order  She ordered and when asked what I wanted  I said nothing just water  He looked at me shocked  and just stared and said in a snooty tone  thats all  And I said yes  Than he came back 30 seconds later and said "" sorry you need to order a main dish in order to eat here "" Okay  fine my friend can do that  no problem  Oh noooo that wasnt it at all  Hes like: ""No  both of you need to order a main dish "" And proceeded to shove the menu in my face  Then he has the audacity to say that they sent people away as there was not a lot of availability in the restaurant  Are you kidding me   It was half an hour before closing and we got seated right away  Oh  he also said that ""we waiters need to get paid and we cant do that if you dont order 2 dishes""  Absolute bullshit  We even asked if we can order 1 main and share   even said wed get dessert   nothing  Super rigid  stone cold and completely unprofessional to say the least  Ive shared a meal plenty of times with my husband before  We had no problem  He proceeds to say nope  you need to order 2 mains or leave  Oh yes  he gave us an ultimatum  He didnt want to deal with our table so that was his way of getting rid of us  So despicable  So we left  Theres no way we are paying for a meal while being treated so poorly by this poor excuse of a waiter  No thank you  Do yourself a favor and take your business elsewhere  There are plenty of places in the area with MUCH better service where you will not be treated like a pile of garbage  I do not recommend 100 percent "
R0051,It was a lovely night  great food and service and the early bird three course for  Euro 30 was brilliant
R0051,Lovely starters but the main course was terrible  Very disappointing meal especially with the price  Wouldnt go back for food again but the staff were lovely
R0051,Non traditional spanish tapas  They call it tapas because they are small plates but you wont find your usual tortilla espa�ola  Id not recommend anything except the pork rind  Quite pricey for the size of the food 
R0051,Ok i feel a bit ridiculous writing a review of a chipper but   this is is a really good chipper  Legendary in fact  The food is reasonably priced  plentiful and proper greasy  Its open til some ridiculous hour of the morning  And conveniently located on Wexford Street  where you are quite likely to find yourself wandering around with the munchies on you at some ridiculous hour of the morning  Theres the added bonus that if youve lost your friends earlier in the night   youll almost certainly find them in here  You see  Legendary 
R0051,Place is lovely but food a bit too overdone  portion sizes too big and food a bit overdone  Cocktails lovely and service excellent
R0051,Really great service: Super friendly staff  Very nice atmosphere  Great food and wine selection 
R0051,Restaurant looks lovely  food was nicely presented but some dishes were lacking flavour and for the price that was disappointing  There were also a few mistakes in the order which when we told them  they sorted straight away  Staff were friendly 
R0051,Saturday evening   had set menu   great food and everyone agreed it was good value 
R0051,"Starter read �Gubeen with salami�  No cheese evident on the plate  Main dish was pasta with �pulled beef cheek� which was about 5 percent meat and the rest small chunks of fat all for a not insignicant price of  Euro 25  
Despite this disappointment the cocktail was excellent "
R0051,Steak and chips was  Euro 34 50 and was the fattiest steak Ive ever had  Ive been before and had a lovely pasta dish but the steak was terrible value for money  The three of us ordered it and none of us even finished half of the meal 
R0051,terrible  overpriced brunch  they didnt know how to cook a runny egg ��poached eggs should not be that cooked  and very bad cocktails 
R0051,The food was overpriced for what it was  We had dined the previous night at another restaurant and ordered the same amount of food   4 cocktails 2 starters 2 mains a side and a bottle of wine and the bill was  Euro 40 cheaper in the other restaurant   Euro 25 for a pasta dish is extortionate 
R0051,The food was really awful  The tartare was chewy and gross  my risotto was undercooked while my husbands linguine was overcooked  and the rhubarb on the dessert tart was literally inedible  Neither my husband nor I could even bite down into it    it was like biting into a rubber tube  
R0051,Third time and I have been starters were great mains ok but every time the service is rushed and we have been nearly pushed out prob wont go again 
R0051,This is the worst place to eat something in dublin  Just be carefull  In my opinion just DO NOT GO and DO NOT EAT in this place  I start VOMITING and shaking just 2 hours after i eat in this place
R0051,"This place has terrible service  I came on Wednesday night    after waiting 5 minutes to be seated  there were open tables   the waitress refused to look up from her phone and we left  
Dont waste your time "
R0051,This really is a gem of a place  Superb food at bistro type prices and fine dining service levels  Highly recommend 
R0051,This restaurant was very disappointing and bad value for money  We got sirloin steak which was fatty and greasy  We complained to the waitress who didnt care  Service was poor  We will never go back 
R0051,Three very disappointing courses for 25 euro  I would advise anyone thinking the all day dinner menu looks like a good value deal to think again  You will get served food that isnt fresh and feels like it has been taken from a nearby tesco and re heated 
R0051,"Very cool place with the best cocktail menu    They have a little book that has the history of cocktails all over the world and a cocktail to go along with each era  �The cocktails themselves are awesome and the bartenders put so much work into them  �Some they even use a little flame blower to finish the top  �They always have a cocktail and a beer of the week which are really good value and usually something a little different  �

I also love the decor and the fake library wall  The back of the bar is really cool like a big sculpture on the ceiling  �The staff are super friendly and know a lot about the drinks they serve  �

They also have a full food menu in the back section and have a bar menu in the front bar but i have never eaten here "
R0051,"Very poor acoustics so it was deafeningly loud  not that I would expect a place to be quiet of a Saturday evening; Im 25 and I had to practically shout across the table to be heard  

Service was chaotic and people didnt really seem to know which table was theirs for taking and delivering orders 

Food was decent but overpriced  especially considering the service and chaos you had to eat it in"
R0051,Very relaxing and great place for brunch  Loved those mimosas as well  Great
R0051,"Was expecting so much more   Nothing special about this place whatsoever my local chipper would have been more satisfying 
Burger was tasteless and dry  I didnt even eat half 
The service was friendly but was filled with drunks
I dnt know why but i expected a lot more anyway i wont ever return "
R0051,Was very disappointed with the service on Saturday night   there was so many mix ups including my incorrect mains being delivered to the table  wont be returning or recommending
R0051,Wasnt happy menu very limited   said there was a Sunday roast on menu online so disappointed as this wasnt on main menu     Service wasnt very good either
R0051,We had a lovely brunch and were really impressed by the venue  We had a lovely waitress who was excellent
R0051,We thoroughly enjoyed our evening   Food is great  the place looks lovely  the staff are brilliant     in particular Diana    Well be back 
R0051,"We was looking forward to trying the venison and squid ink pasta when we arrived we were told that they didnt have these items  When dessert came around we saw they had chocolate fondant  prosecco cream and rose petal sorbet the waiter told us that they didnt have this either  

Very disappointed  wouldnt go back"
R0051,We were very disappointed by our experience here  The room was really cold so we couldnt get comfortable  We had to remind the waitress a number of times for our drinks and she seemed annoyed at us for asking despite having asked a number of times  On the last time of asking she just went and made it which took 2 minutes and then brought it over so not sure why wasnt done on the first occasion  The food was quite tasty  At the end they overcharged us
R0051,When I booked the table I was not asked if I wanted smoking or not smoking   when we arrived the table was in the smoking area  Neither of us smoke but they wouldnt let us move inside   There seemed to be about 4 people seating patrons and none of them were very friendly or helpful  It was horrible in the outside area  people at other tables were smoking when we were eating   If youre by the wall its cold and if youre facing the heaters your face is on fire  The service wasnt great  really seemed like they couldnt be bothered  I think it could be so much better if they made more of an effort and checked if the table was to be smoking or non smoking 
R0052,Fantastic place  We were in Dublin for four days and came here 3 times  �The scones and coffee are delicious 
R0052,Delicious food   excellent service   calm atmosphere  Added advantage to bring own bottle for six euro corkage  Highly recommended
R0052,Delicious food and great service   we were celebrating our friends birthday and the staff surprised us with  a cake and a birthday song  Would definitely recommend 
R0052,Fab place  great service and food     we all loved James and his staff     great cocktails too    highly recommend coming here   
R0052,Very cute atmosphere and with personality  but on the crammed side of things  The cannoli we had were really something special  but the pistacchio and nutella cake didnt convince me
R0052,What a lovely experience  Amazing  tasty food  had a wonderful evening  Book ahead to avoid disappointment  Bring your own wine  no corkage charge  Very nice staff  Would not morally choose this type of cuisine but thoroughly enjoyed it and would love to return again 
R0053,"Ate in here last night  I consider it to be one of the most consistent Thai restaurants in Dublin  the best thing is the buzz  It feels like you are in a cool restaurant in Manhattan  

We ordered from the early bird  which is great value  Be warned  they dont just give it to you  you have to ask for it 

We ordered the black pepper squid and the spring rolls to start  Both tasty and generous portions  The squid in particular is great   For mains we ordered the Malaysian chicken salad which was really excellent  so much chicken and really tasty  We also ordered the bang curry  it is listed as ""very very spicy"" and it is not kidding  Even my boyfriend who loves really spicy food struggled with this one 

Lovely service and fresh ingredients very clearly used "
